icao,name,lat,lon,elevation_ft,type
KSFZ,North Central State Airport,41.9207992554,-71.49140167239999,441,small_airport
KSGF,Springfield Branson National Airport,37.245047,-93.388596,1268,medium_airport
KSGH,Springfield-Beckley Municipal Airport,39.840301513672,-83.840202331543,1051,medium_airport
KSGJ,Northeast Florida Regional Airport,29.9592,-81.339798,10,medium_airport
KSGR,Sugar Land Regional Airport,29.622299194336,-95.65650177002,82,medium_airport
KSGS,South St Paul Municipal Airport/Richard E Fleming Field,44.857101,-93.032898,821,small_airport
KSGT,Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,224,small_airport
KSGU,St George Regional Airport,37.036389,-113.510306,2941,medium_airport
KSHD,Shenandoah Valley Regional Airport,38.263802,-78.8964,1201,medium_airport
KSHL,Sheldon Regional Airport,43.208401,-95.833396,1419,small_airport
KSHN,Sanderson Field,47.233600616455,-123.14800262451,273,small_airport
KSHR,Sheridan County Airport,44.76919937133789,-106.9800033569336,4021,medium_airport
KSHV,Shreveport Regional Airport,32.446602,-93.8256,258,medium_airport
KSIF,Rockingham County NC Shiloh Airport,36.437199,-79.850998,694,small_airport
KSIK,Sikeston Memorial Municipal Airport,36.898899078369,-89.561798095703,315,small_airport
KSIV,Sullivan County Airport,39.1147,-87.448303,540,small_airport
KSIY,Siskiyou County Airport,41.781399,-122.468002,2648,small_airport
KSJC,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,62,large_airport
KSJN,St Johns Industrial Air Park,34.51860046,-109.3789978,5737,small_airport
KSJT,San Angelo Regional Mathis Field,31.35770034790039,-100.49600219726562,1919,medium_airport
KSJX,Beaver Island Airport,45.692299,-85.566597,669,small_airport
KSKA,Fairchild Air Force Base,47.615101,-117.655998,2461,medium_airport
KSKF,Lackland Air Force Base,29.38419914,-98.58110046,691,medium_airport
KSKI,Sac City Municipal Airport,42.37910079956055,-94.97969818115234,1250,small_airport
KSKX,Taos Regional Airport,36.452494,-105.67749,7095,medium_airport
KSLB,Storm Lake Municipal Airport,42.5973014832,-95.24069976810001,1488,small_airport
KSLC,Salt Lake City International Airport,40.78886,-111.979866,4227,large_airport
KSLE,Salem-Willamette Valley Airport/McNary Field,44.9095,-123.002998,214,medium_airport
KSLG,Smith Field,36.191898,-94.489998,1191,small_airport
KSLH,Cheboygan County Airport,45.653702,-84.519302,639,small_airport
KSLI,Los Alamitos Army Air Field,33.790864,-118.050342,32,medium_airport
KSLK,Adirondack Regional Airport,44.38691,-74.204629,1663,medium_airport
KSLN,Salina Municipal Airport,38.79100036621094,-97.6521987915039,1288,medium_airport
KSLO,Salem–Leckrone Airport,38.642899,-88.964203,573,small_airport
KSLR,Sulphur Springs Municipal Airport,33.159801483154,-95.621101379395,489,small_airport
KSMD,Smith Field,41.14339828,-85.15280151,835,small_airport
KSME,Lake Cumberland Regional Airport,37.053398132299996,-84.6158981323,927,medium_airport
KSMF,Sacramento International Airport,38.6954,-121.591003,27,large_airport
KSMN,Lemhi County Airport,45.122233,-113.88196,4043,medium_airport
KSMO,Santa Monica Municipal Airport,34.0158,-118.450996,170,medium_airport
KSMQ,Somerset Airport,40.625999450683594,-74.67019653320312,105,small_airport
KSMS,Sumter Airport,33.994998931885,-80.361297607422,182,small_airport
KSMX,Santa Maria Public Airport Captain G Allan Hancock Field,34.898899,-120.457001,261,medium_airport
KSNA,John Wayne Orange County International Airport,33.675063,-117.869281,56,large_airport
KSNC,Chester Airport,41.384177,-72.506011,416,small_airport
KSNH,Savannah Hardin County Airport,35.1703987121582,-88.21589660644531,473,small_airport
KSNK,Winston Field,32.690212,-100.948918,2430,small_airport
KSNL,Shawnee Regional Airport,35.357898712158,-96.942802429199,1073,small_airport
KSNS,Salinas Municipal Airport,36.662799835205,-121.60600280762,85,medium_airport
KSNY,Sidney Municipal Airport Lloyd W Carr Field,41.101299,-102.985001,4313,medium_airport
KSOA,Sonora Municipal Airport,30.585699081421,-100.6490020752,2140,medium_airport
KSOP,Moore County Airport,35.237184,-79.389381,455,small_airport
KSOW,Show Low Regional Airport,34.264062,-110.007091,6415,medium_airport
KSPA,Spartanburg Downtown Memorial Airport,34.915699005127,-81.956497192383,801,small_airport
KSPB,Scappoose Industrial Airpark,45.771,-122.862,58,small_airport
KSPF,Black Hills Airport-Clyde Ice Field,44.48030090332,-103.78299713135,3931,small_airport
KSPG,Albert Whitted Airport,27.7651,-82.626999,7,small_airport
KSPH,Springhill Airport,32.9833984375,-93.4092025756836,218,small_airport
KSPI,Abraham Lincoln Capital Airport,39.844101,-89.677902,598,medium_airport
KSPK,Spanish Fork Municipal Airport/Woodhouse Field,40.145027,-111.667694,4529,small_airport
KSPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,33.9888,-98.491898,1019,medium_airport
KSPW,Spencer Municipal Airport,43.165500640869,-95.202796936035,1339,small_airport
KSPZ,Silver Springs Airport,39.40299987792969,-119.2509994506836,4269,small_airport
KSQI,Whiteside County Airport - Joseph H Bittorf Field,41.742175,-89.673629,648,small_airport
KSQL,San Carlos Airport,37.51313,-122.250838,5,medium_airport
KSRB,Upper Cumberland Regional Airport,36.055901,-85.530701,1025,small_airport
KSRC,Searcy Municipal Airport,35.210602,-91.737503,265,small_airport
KSRE,Seminole Municipal Airport,35.2747,-96.675201,1024,small_airport
KSRQ,Sarasota Bradenton International Airport,27.394631,-82.554359,30,large_airport
KSRR,Sierra Blanca Regional Airport,33.462799,-105.535004,6814,medium_airport
KSSC,Shaw Air Force Base,33.972698,-80.470596,241,medium_airport
KSSF,Stinson Municipal Airport,29.336999893188,-98.471099853516,577,medium_airport
KSSI,St Simons Island Airport,31.1518,-81.391296,19,medium_airport
KSSQ,Shell Lake Municipal Airport,45.7314,-91.9207,1233,small_airport
KSTC,Saint Cloud Regional Airport,45.5466,-94.059898,1031,medium_airport
KSTE,Stevens Point Municipal Airport,44.5452003479,-89.530296325684,1110,small_airport
KSTF,George M Bryan Airport,33.43310165,-88.84860229,333,small_airport
KSTJ,Rosecrans Memorial Airport,39.771900177002,-94.909698486328,826,medium_airport
KSTK,Sterling Municipal Airport,40.613497,-103.263833,4040,small_airport
KSTL,St. Louis Lambert International Airport,38.748697,-90.370003,618,large_airport
KSTP,Saint Paul Downtown Holman Field,44.93479,-93.060036,705,medium_airport
KSTS,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,128,medium_airport
KSUA,Witham Field,27.18169975,-80.22109985,16,small_airport
KSUD,Stroud Municipal Airport,35.789600372314,-96.655700683594,900,small_airport
KSUE,Door County Cherryland Airport,44.84370041,-87.42150116,725,small_airport
KSUN,Friedman Memorial Airport,43.50439835,-114.2959976,5318,medium_airport
KSUO,Rosebud Sioux Tribal Airport,43.2585,-100.85952,2724,small_airport
KSUS,Spirit of St Louis Airport,38.662102,-90.652,463,medium_airport
KSUT,Cape Fear Regional Jetport / Howie Franklin Field Airport,33.929298,-78.074997,24,small_airport
KSUU,Travis Air Force Base,38.262699,-121.927002,62,medium_airport
KSUW,Richard I Bong Memorial Airport,46.688612,-92.095041,674,small_airport
KSUX,Sioux Gateway Airport / Brigadier General Bud Day Field,42.397605,-96.382237,1098,medium_airport
KSUZ,Saline County Regional Airport,34.590599,-92.479401,390,medium_airport
KSVC,Grant County Airport,32.636701,-108.154736,5446,medium_airport
KSVE,Susanville Municipal Airport,40.375702,-120.572998,4149,small_airport
KSVH,Statesville Regional Airport,35.765301,-80.953903,968,small_airport
KSVN,Hunter Army Air Field,32.00999832,-81.14569855,41,medium_airport
KSWF,New York Stewart International Airport,41.50421,-74.108901,491,medium_airport
KSWI,Sherman Municipal Airport,33.624199,-96.586098,745,small_airport
KSWO,Stillwater Regional Airport,36.162132,-97.085581,1000,medium_airport
KSWT,Seward Municipal Airport,40.86470032,-97.10919952,1506,small_airport
KSWW,Avenger Field,32.467399597168,-100.46700286865,2380,small_airport
KSXK,Sioux County Regional Airport,42.9858275,-96.1614,1409,small_airport
KSXL,Summersville Airport,38.231602,-80.870796,1820,small_airport
KSYF,Cheyenne County Municipal Airport,39.76110077,-101.7959976,3413,small_airport
KSYI,Bomar Field / Shelbyville Municipal Airport,35.560101,-86.442497,801,small_airport
KSYN,Stanton Airfield,44.475579,-93.016756,920,small_airport
KSYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,421,large_airport
KSYV,Sylvester Airport,31.558500289917,-83.895698547363,403,small_airport
KSZL,Whiteman Air Force Base,38.730301,-93.547897,870,medium_airport
KSZN,Santa Cruz Island Airport,34.06007,-119.915229,50,small_airport
KSZP,Santa Paula Airport,34.34719849,-119.060997,243,small_airport
KSZT,Sandpoint Airport,48.299499511719,-116.55999755859,2131,small_airport
KSZY,Robert Sibley Airport,35.20289993286133,-88.49839782714844,610,small_airport
KT00,Chambers County Airport,29.7701,-94.662399,21,small_airport
KT03,Tuba City Airport,36.091146,-111.38286,4513,small_airport
KT05,Charles R Johnson Airport,26.560018,-97.43923,10,small_airport
KT12,Kirbyville Airport,30.645795,-93.913643,121,small_airport
KT15,Marlin Airport,31.3407,-96.851997,411,small_airport
KT16,Reserve Airport,33.69419860839844,-108.8489990234375,6360,small_airport
KT17,New Gulf Airport,29.272999,-95.886869,100,small_airport
KT19,Duval Freer Airport,27.88360023498535,-98.60030364990234,564,small_airport
KT20,Roger M Dreyer Memorial Airport,29.52915,-97.464345,354,small_airport
KT23,Albany Municipal Airport,32.71900177002,-99.267601013184,1425,small_airport
KT24,Pineland Municipal Airport,31.23349952697754,-93.98190307617188,260,small_airport
KT30,Mc Kinley Field,28.8223,-99.109001,586,small_airport
KT31,Aero Country Airport,33.2085,-96.7422,792,small_airport
KT35,Cameron Municipal Airpark,30.8794002532959,-96.97109985351562,402,small_airport
KT36,Paul Pittman Memorial Airport,31.145999908447266,-90.16809844970703,384,small_airport
KT39,Archer City Municipal Airport,33.582298,-98.618698,1065,small_airport
KT41,La Porte Municipal Airport,29.6693,-95.064201,25,small_airport
KT42,Ruth Airport,40.2113,-123.297997,2781,small_airport
KT45,Panhandle Carson County Airport,35.361698150634766,-101.36499786376953,3454,small_airport
KT47,Finney Field,33.535057,-96.649551,833,small_airport
KT50,Menard County Airport,30.931949,-99.808843,1930,small_airport
KT51,Dan Jones International Airport,30.042873,-95.667238,166,small_airport
KT54,Lane Airpark,29.522609,-95.777127,94,small_airport
KT55,Dimmitt Municipal Airport,34.5667,-102.322998,3883,small_airport
KT59,Wheeler Municipal Airport,35.45109939575195,-100.19999694824219,2470,small_airport
KT60,Stonewall County Airport,33.169828,-100.197308,1744,small_airport
KT65,Mid Valley Airport,26.177601,-97.973098,70,small_airport
KT67,Hicks Air Field,32.930535,-97.412328,855,small_airport
KT69,Alfred C 'Bubba' Thomas Airport,28.0392,-97.542397,48,small_airport
KT74,Taylor Municipal Airport,30.572599,-97.443199,600,small_airport
KT78,Liberty Municipal Airport,30.077801,-94.698601,70,small_airport
KT82,Gillespie County Airport,30.2432,-98.909203,1695,small_airport
KT85,Yoakum Municipal Airport,29.3132,-97.138397,365,small_airport
KT88,Colorado City Airport,32.468399,-100.920998,2214,small_airport
KT90,Chambers County Winnie Stowell Airport,29.819461,-94.431067,25,small_airport
KT92,Mason County Airport,30.732201,-99.184303,1502,small_airport
KT93,Follett Lipscomb County Airport,36.440799713134766,-100.1240005493164,2601,small_airport
KTAD,Perry Stokes Airport,37.2593994141,-104.341003418,5762,small_airport
KTAN,Taunton Municipal King Field,41.874401,-71.016602,43,small_airport
KTAZ,Taylorville Municipal Airport,39.534199,-89.327797,622,small_airport
KTBN,Waynesville-St. Robert Regional Airport-Forney Field,37.7416,-92.140701,1159,medium_airport
KTBR,Statesboro Bulloch County Airport,32.4827003479,-81.73690032959999,187,small_airport
KTCC,Tucumcari Municipal Airport,35.182800293,-103.602996826,4065,medium_airport
KTCL,Tuscaloosa National Airport,33.2206,-87.611397,170,medium_airport
KTCM,McChord Air Force Base,47.137699,-122.475998,322,medium_airport
KTCS,Truth or Consequences Municipal Airport,33.2369,-107.272003,4853,medium_airport
KTCY,Tracy Municipal Airport,37.68899917602539,-121.44200134277344,193,small_airport
KTDF,Raleigh Regional Airport at Person County,36.284901,-78.9842,609,small_airport
KTDO,Ed Carlson Memorial Field South Lewis County Airport,46.4771995544,-122.805999756,374,small_airport
KTDW,Tradewind Airport,35.1698989868,-101.825996399,3649,small_airport
KTDZ,Toledo Executive Airport,41.56489944,-83.4822998,623,small_airport
KTEB,Teterboro Airport,40.850101,-74.060799,9,medium_airport
KTEL,Perry County Municipal Airport,38.0177,-86.690903,660,small_airport
KTEW,Mason Jewett Field,42.5658,-84.423203,920,small_airport
KTEX,Telluride Regional Airport,37.9538,-107.907997,9070,medium_airport
KTFP,Ingleside Regional Airport,27.913,-97.211502,18,small_airport
KTGC,Gibson County Airport,35.932499,-88.8489,359,small_airport
KTGI,Tangier Island Airport,37.8251,-75.997803,5,small_airport
KTHA,Tullahoma Regional Airport William Northern Field,35.3801,-86.246399,1083,small_airport
KTHM,Thompson Falls Airport,47.573501586914,-115.28099822998,2467,small_airport
KTHV,York Airport,39.917,-76.873001,495,small_airport
KTIF,Thomas County Airport,41.962682,-100.57038,2925,small_airport
KTIK,Tinker Air Force Base,35.4147,-97.386597,1291,medium_airport
KTIP,Rantoul National Aviation Center - Frank Elliot field,40.293598,-88.142403,737,small_airport
KTIW,Tacoma Narrows Airport,47.267407,-122.577295,294,medium_airport
KTIX,Space Coast Regional Airport,28.514799118042,-80.799201965332,34,medium_airport
KTKC,Tracy Municipal Airport,44.2491,-95.6073,1340,small_airport
KTKI,McKinney National Airport,33.177898,-96.5905,585,small_airport
KTKO,Mankato Airport,39.804953,-98.220606,1859,small_airport
KTKV,Tomahawk Regional Airport,45.469101,-89.805702,1487,small_airport
KTKX,Kennett Memorial Airport,36.2258987427,-90.0365982056,262,small_airport
KTLH,Tallahassee International Airport,30.401209,-84.35433,81,medium_airport
KTLR,Mefford Field,36.15629959,-119.3259964,265,small_airport
KTMA,Henry Tift Myers Airport,31.4290008545,-83.4885025024,355,small_airport
KTMB,Miami Executive Airport,25.6479,-80.4328,8,medium_airport
KTME,Houston Executive Airport,29.807199,-95.897903,166,small_airport
KTMK,Tillamook Airport,45.4182014465,-123.814002991,36,small_airport
KTNP,Twentynine Palms Airport,34.133901,-115.947347,1888,small_airport
KTNT,Dade Collier Training and Transition Airport,25.861788,-80.89701,13,small_airport
KTNU,Newton Municipal Airport,41.6744,-93.021698,953,small_airport
KTNX,Tonopah Test Range Airport,37.7988014221,-116.78099823,5549,small_airport
KTOA,Zamperini Field,33.803398132324,-118.33999633789,103,small_airport
KTOB,Dodge Center Airport,44.018002,-92.831497,1305,small_airport
KTOC,Toccoa Airport - R.G. Letourneau Field,34.5938,-83.295799,996,small_airport
KTOI,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,398,medium_airport
KTOL,Eugene F. Kranz Toledo Express Airport,41.5868,-83.8078,683,medium_airport
KTOP,Philip Billard Municipal Airport,39.069899,-95.622606,881,medium_airport
KTOR,Torrington Municipal Airport,42.0644989,-104.1529999,4207,small_airport
KTPA,Tampa International Airport,27.9755,-82.533203,26,large_airport
KTPF,Peter O Knight Airport,27.915599822998,-82.44930267334,8,small_airport
KTPH,Tonopah Airport,38.06019974,-117.086998,5430,medium_airport
KTPL,Draughon Miller Central Texas Regional Airport,31.1525,-97.407799,682,medium_airport
KTQE,Tekamah Municipal Airport,41.76350021362305,-96.17790222167969,1027,small_airport
KTQH,Tahlequah Municipal Airport,35.928902,-95.004501,874,small_airport
KTQK,Scott City Municipal Airport,38.474300384521484,-100.88500213623047,2963,small_airport
KTRI,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519,medium_airport
